id,coodx,coody,z1,z2,z3,target,trend
0,0,0,1.4761207356569137,0.6221089460808072,2.622553587924207,1.725640963979153,-1.201947602849034
1,1,0,1.6532198755610703,0.6076314668948739,2.5536602171253087,1.4498163944283762,-1.4404415473999006
2,2,0,1.8014968005991,0.5743277863305711,2.4776876975335496,1.2857903915609794,-1.5549564330802752
3,3,0,1.9143321581536796,0.5235654697264086,2.395788497768136,1.2410354501555647,-1.5382619179701946
4,4,0,1.9846764336460656,0.4565711106630484,2.3091303729481183,1.317546106465981,-1.388358564904007
5,5,0,2.0057639789170305,0.3743101175772362,2.2188615556554345,1.5117947457421534,-1.1085575527205762
6,6,0,1.9718692703376048,0.2774127785089552,2.1260767523648725,1.814919131712177,-0.7073486700119994
7,7,0,1.8790114150763149,0.1661540737129748,2.0317852255315354,2.2131364501555564,-0.1980618540435175
8,8,0,1.72552911606889,0.0404902379823261,1.9368821872292616,2.6884146013036627,0.4016642317801848
9,9,0,1.5124714310992236,-0.0998497020605053,1.8421246269050957,3.1793475022771016,1.0705853957629314
10,10,0,1.243775215649256,-0.2552239203460092,1.7481125466089271,3.678121470143021,1.7846988568000224
11,11,0,0.926224134873047,-0.4259001456257071,1.6552763869811435,4.174050596757924,2.5182001595157595
12,12,0,0.5692037128471381,-0.6118548048569334,1.5638712030247182,4.648129049729342,3.2445119164685767
13,13,0,0.1842806539323223,-0.8125659645289784,1.4739778983814558,5.10441575504525,3.937343364718556
14,14,0,-0.2153573441104914,-1.0268184359468473,1.3855115597424927,5.56411904959219,4.571738495580542
15,15,0,-0.6155617001534689,-1.252539417881298,1.2982366592076453,6.002521564273309,5.125070971937167
16,16,0,-1.0019428738855525,-1.4866816774532905,1.2117886223268102,6.3480524682956565,5.577946168898203
17,17,0,-1.3606105095720813,-1.7251685857713197,1.125701003671022,6.549154040976721,5.914974376291634
18,18,0,-1.6788944599577085,-1.9629114911326504,1.0394372801443608,6.5851503457776746,6.1253843378432045
19,19,0,-1.9460069100483903,-2.193905175722519,0.952426074113754,6.453370297994693,6.203452667173381
20,20,0,-2.1536052123820317,-2.411401815106017,0.8640984618841414,6.16225385992604,6.148732021151131
21,21,0,-2.296215598734068,-2.608158302731882,0.7739259146740828,5.728816690696531,5.966068934052884
22,22,0,-2.3714813821548804,-2.776746394809491,0.681457363881295,5.177212354955928,5.665410601535041
23,23,0,-2.380207214150579,-2.909910250085724,0.5863538829387273,4.53717150302684,5.261408317333361
24,24,0,-2.3261843441751022,-3.000951929265647,0.488419535232023,3.842027184441344,4.77283337241653
25,25,0,-2.215800459311562,-3.0441225704553823,0.3876270500248737,3.12639384864822,4.221828702851491
26,26,0,-2.057460052286869,-3.0349954855733223,0.2841371526730911,2.42372727773676,3.633026120818524
27,27,0,-1.8608646167665053,-2.97079745375184,0.1783105861699784,1.764068448296527,3.032564321989787
28,28,0,-1.6362226631230343,-2.850676048001374,0.0707121110412501,1.1722951738855494,2.44704681821831
29,29,0,-1.3934736854024257,-2.675883846351016,-0.037893948940663,0.6671803285270983,1.902481339472626
30,30,0,-1.1416143783233206,-2.4498646773057637,-0.1465567467619526,0.2614874514947147,1.4232429877150885
31,31,0,-0.8882074206379834,-2.178232375385459,-0.2541603586695861,-0.0368024298058589,1.0311024785067018
32,32,0,-0.6391326457678109,-1.868638550835361,-0.3594531486117616,-0.2223701981604033,0.7443582112791705
33,33,0,-0.3986091700758168,-1.530532236344644,-0.461084265358013,-0.2905419822091587,0.5771067698934967
34,34,0,-0.169478853329604,-1.1748205681951096,-0.5576462137788849,-0.2372443926780132,0.5386809363257852
35,35,0,0.0462982682338724,-0.8134454983829968,-0.6477222019349683,-0.0614752829798997,0.6332776221011541
36,36,0,0.2470209927489061,-0.4588965553640419,-0.7299367680403809,0.233734604907404,0.8597905506753454
37,37,0,0.4306051821154077,-0.1236835637795577,-0.803008043333328,0.6451209850421171,1.2118543611894883
38,38,0,0.5940408673673596,0.1802042406626869,-0.8657999139391246,1.0969548290614175,1.6780983753204886
39,39,0,0.733056677800114,0.4418252578396574,-0.9173723105094812,1.605448684449993,2.242599910343511
40,40,0,0.842072889412863,0.6517718557687561,-0.9570278802262892,2.194961913332734,2.885519066245297
41,41,0,0.9144823842503538,0.8025912139118322,-0.984353380986851,2.846728573592372,3.583889679929264
42,42,0,0.943247673267936,0.8891193990210905,-0.9992542794499022,3.5421312599851147,4.312534913664246
43,43,0,0.921749426091526,0.9087120681850898,-1.001981228333752,4.2588335264273125,5.045070976154732
44,44,0,0.8447759514124551,0.8613607530310583,-0.9931473373291728,4.969774327730216,5.754958961040949
45,45,0,0.7095114636025281,0.749689785908945,-0.9737354280776332,5.644776877675048,6.416562869347067
46,46,0,0.5163695572382151,0.5788352174341553,-0.945094767482925,6.255426835601808,7.006171635861285
47,47,0,0.2695299827049381,0.3562131757053068,-0.90892709489182,6.784391015805197,7.50294441448124
48,48,0,-0.0229290490738699,0.0911906814296465,-0.8672620866052834,7.235411719292391,7.889741436981015
49,49,0,-0.3493583949621234,-0.2053233480254667,-0.8224227248551388,7.54044038462396,8.153807321482631
50,50,0,-0.6953172496128939,-0.521345547616276,-0.7769813471660294,7.712887695311404,8.2872795892796
51,51,0,-1.0447308071248744,-0.8443202926983523,-0.7337074359322555,7.742415334421495,8.287502117051456
52,52,0,-1.3812957536273511,-1.161631918879704,-0.6955084580833079,7.602241844404872,8.157131028118663
53,53,0,-1.6899627997921027,-1.4611026438993038,-0.6653652731970381,7.2934991332324435,7.904028801187712
54,54,0,-1.9583087934959704,-1.7314535361822052,-0.6462637891985866,6.83665594017752,7.54095081813658
55,55,0,-2.177620982766805,-1.962708697137184,-0.6411246534398518,6.263650634754093,7.085036847191188
56,56,0,-2.343551851126041,-2.146526583426708,-0.6527328209208136,5.612510953657117,6.557127734453895
57,57,0,-2.4562597862071307,-2.276446833505023,-0.6836688400169828,4.923301426746009,5.980934545136503
58,58,0,-2.5200205566967884,-2.34804579346288,-0.7362436405115057,4.234836357782803,5.382093278214839
59,59,0,-2.54236698522735,-2.3589988652753564,-0.8124385019653859,3.5820750099443197,4.7871428400486815
60,60,0,-2.53287862505412,-2.309052540377439,-0.9138517270806475,2.9942545742551854,4.2224670219335385
61,61,0,-2.501790120604637,-2.1999132747566046,-1.0416533507083536,2.4937946614873443,3.7132426616005767
62,62,0,-2.458609319872019,-2.03506399207424,-1.1965489876604734,2.095937929887552,3.2824359221463784
63,63,0,-2.410930874066386,-1.819521805504621,-1.378753669487116,1.8090312471933243,2.9498867035842027
64,64,0,-2.3635989753937774,-1.5595524240980745,-1.587976250402384,1.6353273425288797,2.7315176886388843
65,65,0,-2.318319065563489,-1.2623576156487244,-1.8234146843198715,1.5722179564758083,2.638699555633517
66,66,0,-2.27375107404002,-0.935752056831316,-2.083762197125863,1.6139473907749842,2.677797665426972
67,67,0,-2.226046256328087,-0.5878449901969891,-2.3672241091007438,1.7542335764594816,2.8499182945635075
68,68,0,-2.169726601511171,-0.2267404508661788,-2.6715448093442093,1.990739744102468,3.150864531518006
69,69,0,-2.0987593861299856,0.1397324167051464,-2.994044153798767,2.27378022234677,3.571303594314361
70,70,0,-2.0076563806521937,0.5042500773783744,-3.331662356527037,2.558748150438157,4.097138899091573
71,71,0,-1.8924303833603573,0.8601803430534979,-3.681012274568044,2.9017939401242856,4.710072046417934
72,72,0,-1.7512699972694403,1.2017199968048753,-4.038437852940129,3.2761246590903568,5.388332320732442
73,73,0,-1.584841884430304,1.5239839094962462,-4.400077399789264,3.6617687139125135,6.107544620072743
74,74,0,-1.3961901646969928,1.823047704157888,-4.7619303025996444,4.041768549514528,6.841701214470305
75,75,0,-1.190265549025668,2.095948071736306,-5.119925773848417,4.4007483714267295,7.564198592072096
76,76,0,-0.9731724725802712,2.340646415189307,-5.469992226446252,4.724942400613413,8.248898057205958
77,77,0,-0.7512625967054137,2.555962561696975,-5.808125922761436,5.002932902326247,8.871167797691612
78,78,0,-0.5302219392534456,2.741485836164672,-6.130457612219669,5.226474247649401,9.408864877462118
79,79,0,-0.3142944175939118,2.89747086696082,-6.4333159671060045,5.390458811227775,9.843218005548785
80,80,0,-0.1057583150336055,3.02472515714179,-6.713286739639842,5.491164852297152,10.159575888215857
81,81,0,0.0952709751428631,3.124494780430505,-6.967266690914482,5.523697187615093,10.34799132980693
82,82,0,0.2906912446772051,3.198353641018832,-7.1925114792494975,5.481516890497804,10.40361779604558
83,83,0,0.4839497441953843,3.248100662911747,-7.386676837539732,5.359075379441922,10.326902630062834
84,84,0,0.6793446034408751,3.2756681368236267,-7.547852512376986,5.1549708372247816,10.123569218238224
85,85,0,0.8812025864338178,3.2830433291492827,-7.674588578710474,4.873347561689428,9.804388816846014
86,86,0,1.0930579324820278,3.2722044122705896,-7.765913879879352,4.523665121369477,9.384751136058211
87,87,0,1.316951011150496,3.245070855338726,-7.821346471963787,4.11982510675882,8.884050800765051
88,88,0,1.5529419429661968,3.2034676488449945,-7.840896072214648,3.6792386279541134,8.324914148083897
89,89,0,1.7988979118924144,3.1491021371759733,-7.825058623143799,3.221956689467516,7.732297186699902
90,90,0,2.050570093647924,3.0835517990518424,-7.77480318657661,2.7698019647696874,7.132490679552989
91,91,0,2.3019340350878745,3.008261033514804,-7.691551475953344,2.345438234683636,6.552072014084723
92,92,0,2.545732450990656,2.9245448593168493,-7.577150421149394,1.971368779718928,6.0168456456708
93,93,0,2.774136640455216,2.8335973956286584,-7.433838239013816,1.6689013430391322,5.550814355415923
94,94,0,2.9794346171568176,2.7365030401775865,-7.264204555735482,1.4571376883997833,5.175222335016265
95,95,0,3.154660538342725,2.634248379020331,-7.071145195005807,1.3520464565959371,4.907708247876512
96,96,0,3.2940986271712056,2.527733037311163,-6.857812309539057,1.3656693082868347,4.761602031261905
97,97,0,3.3936212062625453,2.417777905707626,-6.627560593312763,1.5054989952807114,4.745393473764542
98,98,0,3.450849446400344,2.3051294508238565,-6.383890367998639,1.7740568697359809,4.862393754223286
99,99,0,3.4651517837319155,2.190459142380917,-6.130388389112921,2.1686870914001517,5.110603435472484
100,0,1,1.3826121234146052,0.5676749112102185,2.6083921001004766,1.8028732584856355,-1.0957800008921714
101,1,1,1.536221111613942,0.538533442590728,2.5363389000786065,1.52183776685867,-1.334273945443038
102,2,1,1.6670365394479336,0.4921763118710381,2.4573538511382025,1.3538399709975506,-1.4487888311234132
103,3,1,1.7686401951823776,0.4300825508301278,2.3726590941869783,1.3060199005653097,-1.4320943160133324
104,4,1,1.8339088357139897,0.3535387709404795,2.283492787289912,1.3801867121349538,-1.282190962947145
105,5,1,1.855754074319064,0.2635194701794124,2.1910722400241056,1.5728076261910455,-1.002389950763714
106,6,1,1.8279246737754669,0.1606160463469065,2.0965579976495508,1.8752067515917457,-0.601181068055137
107,7,1,1.7457722529012512,0.0450218151926283,2.001020213219019,2.2739792204033327,-0.0918942520866551
108,8,1,1.6068954786874845,-0.0834242707643315,1.9054085798243303,2.718163757280136,0.5078318337370472
109,9,1,1.4115996494079373,-0.2251374000014553,1.810526978927995,3.1953444922705905,1.176752997719794
110,10,1,1.1631339037393045,-0.3806371948732255,1.7170138379170583,3.697023065843152,1.890866458756885
111,11,1,0.8676932280295199,-0.5503599261483643,1.625328986261793,4.196849462531546,2.6243677614726217
112,12,1,0.5341940686927243,-0.7344476765113372,1.5357475622526775,4.676280661935322,3.350679518425439
113,13,1,0.1738490737693253,-0.9325320513259672,1.448361259908027,5.136697056275144,4.043510966675418
114,14,1,-0.2004220289944962,-1.1435313457789178,1.363086928048113,5.592010356037476,4.677906097537404
115,15,1,-0.5747014466989919,-1.365480005541294,1.2796822511781554,6.018146876822797,5.23123857389403
116,16,1,-0.9348545273764892,-1.5954077379556968,1.197767965474423,6.35187158462937,5.684113770855063
117,17,1,-1.267333624914818,-1.829282817093358,1.1168558034758036,6.544834660795514,6.021141978248497
118,18,1,-1.5599542395201165,-2.062030149089592,1.0363811281729418,6.576146510590939,6.231551939800067
119,19,1,-1.8025929776818248,-2.2876297787843294,0.9557390202660506,6.442640495210984,6.309620269130243
120,20,1,-1.987758155832044,-2.4992960472201062,0.8743224293549108,6.152568381753932,6.2548996231079945
121,21,1,-2.110987676013651,-2.689731920018476,0.7915608970604124,5.722981606173176,6.072236536009747
122,22,1,-2.171036512095589,-2.8514474876697267,0.7069583120365533,5.178168044644282,5.771578203491903
123,23,1,-2.169828859090306,-2.977126672851775,0.6201281659638612,4.548001238821551,5.367575919290222
124,24,1,-2.1121680407827945,-3.060022117154952,0.5308248462296724,3.865904490191173,4.879000974373391
125,25,1,-2.005219835217927,-3.09435535355622,0.4389696232481072,3.166489956893198,4.327996304808354
126,26,1,-1.8578098945159336,-3.0756979182311093,0.3446701643015455,2.483096923587293,3.739193722775386
127,27,1,-1.6796002269331574,-3.00130914029296,0.248232625484515,1.8455273058740824,3.1387319239466502
128,28,1,-1.480229421872029,-2.8704079942999186,0.1501656311447351,1.278286853840349,2.5532144201751725
129,29,1,-1.26851255606032,-2.6843595283400195,0.0511757370291651,0.7995944783682432,2.008648941429488
130,30,1,-1.0517963776841943,-2.446760812572045,-0.0478457210839627,0.4213252195484611,1.5294105896719512
131,31,1,-0.8355517314634306,-2.1634168250945223,-0.14584417812853,0.1499080025429505,1.137270080463564
132,32,1,-0.6232585492250483,-1.8422028705534088,-0.2416312648978085,-0.0120026410351441,0.8505258132360329
133,33,1,-0.4166015780567375,-1.4928166313065416,-0.333921287530693,-0.0635374329063583,0.6832743718503592
134,34,1,-0.2159518849822232,-1.1264293782682744,-0.4213736716243753,-0.0040078027839788,0.6448485382826478
135,35,1,-0.0210660917288986,-0.7552518198450978,-0.5026400468612786,0.1678885028555725,0.7394452240580167
136,36,1,0.1681010902376987,-0.3920351737053524,-0.5764144574189725,0.4547981245929029,0.965958152632208
137,37,1,0.3505989164312067,-0.0495319922961249,-0.6414850435497744,0.8615815819824181,1.318021963146351
138,38,1,0.5238309850032382,0.2600561824448956,-0.6967854556976332,1.2833572943128684,1.784265977277351
139,39,1,0.6831735818588128,0.525616269615933,-0.7414442374814277,1.794150198557909,2.348767512300373
140,40,1,0.8219483600522447,0.7376187589601203,-0.7748304488193751,2.389574348402287,2.99168666820216
141,41,1,0.93178701933411,0.888545217321115,-0.7965938942683825,3.0513486370033918,3.6900572818861264
142,42,1,1.0033680250233328,0.9732265370875732,-0.8066984710915943,3.760704695175928,4.418702515621108
143,43,1,1.0274471527577314,0.9890750758227916,-0.8054473514906381,4.494693766410122,5.151238578111594
144,44,1,0.9960536621084412,0.9361995401923936,-0.7934989569476953,5.225022992539385,5.861126562997811
145,45,1,0.9036902887584488,0.8173977242010138,-0.7718729613443793,5.919056939790899,6.5227304713039285
146,46,1,0.7483639808510902,0.6380286474822712,-0.7419458639344537,6.543275830595156,7.112339237818148
147,47,1,0.5322881983934173,0.4057718766326882,-0.7054359930221389,7.070459317074805,7.609112016438103
148,48,1,0.2621356984888314,0.1302874945669746,-0.6643781256001687,7.49223033583969,7.995909038937876
149,49,1,-0.0512216642382003,-0.1772050048032557,-0.6210882264698929,7.757818499434647,8.259974923439495
150,50,1,-0.3934803583719192,-0.5044069301315913,-0.5781191120993245,7.887128211176697,8.393447191236461
151,51,1,-0.7481031155653585,-0.8384553606568207,-0.5382081200001358,7.900168397903279,8.393669719008317
152,52,1,-1.0978085386306875,-1.1664475241902572,-0.5042181051031732,7.758570317385015,8.263298630075525
153,53,1,-1.426169619849442,-1.4759496544876958,-0.4790732832081549,7.451557514610862,8.010196403144574
154,54,1,-1.7191196683000072,-1.7554671396126833,-0.4656915923698079,6.994720652025257,7.6471184200934434
155,55,1,-1.9661738324344185,-1.9948556906304356,-0.4669153420879016,6.419092536874184,7.191204449148049
156,56,1,-2.161211558826376,-2.1856571366411117,-0.4854419652514504,5.763273449541477,6.663295336410757
157,57,1,-2.302724834238901,-2.3213480234499158,-0.5237566786638902,5.068285380526735,6.087102147093364
158,58,1,-2.393510376128069,-2.397494165620296,-0.5840687961758857,4.373850267104988,5.488260880171702
159,59,1,-2.4398603747448133,-2.41180937230839,-0.6682533272086965,3.715612734075868,4.893310442005544
160,60,1,-2.4503747254291213,-2.364121443039445,-0.7777993375311844,3.123216026867979,4.328634623890402
161,61,1,-2.434567885015371,-2.256252945032886,-0.9137663546369754,2.619212215155836,3.819410263557439
162,62,1,-2.401468230169076,-2.091828016165401,-1.076749874085259,2.2187474996967738,3.3886035241032406
163,63,1,-2.358403624328107,-1.876019318856615,-1.2668567736062566,1.929908993178819,3.056054305541065
164,64,1,-2.3101347216217984,-1.6152511934409188,-1.4836911769662031,1.754592894648075,2.837685290595746
165,65,1,-2.2584424732233788,-1.3168759829322072,-1.7263510380059914,1.6897795817454284,2.744867157590379
166,66,1,-2.202206879244214,-0.9888404455867504,-1.9934354452099872,1.7292261344514257,2.783965267383834
167,67,1,-2.1379408385569416,-0.6393582159634715,-2.2830623864670065,1.8659377578357863,2.95608589652037
168,68,1,-2.060676998743979,-0.2766025464413476,-2.5928964694816,2.096354321454922,3.257032133474868
169,69,1,-1.96505652851465,0.0915687765509126,-2.9201858717797555,2.388951754827562,3.677471196271224
170,70,1,-1.8464436984578596,0.4578472063403985,-3.2618076005338783,2.664542960573959,4.203306501048434
171,71,1,-1.7018922517317223,0.8156597475508536,-3.61431998039636,2.999328616437664,4.816239648374796
172,72,1,-1.5308177581548503,1.159304666491254,-3.9740211597973136,3.3649792204795883,5.494499922689303
173,73,1,-1.3352794958050913,1.484036327962101,-4.337012334058699,3.7409524486689927,6.213712222029606
174,74,1,-1.1198378134506188,1.7861014543575418,-4.699264327298961,4.110646554662097,6.947868816427167
175,75,1,-0.8910185377979885,2.0627312556109443,-5.056686153388564,4.460227670708367,7.670366194028958
176,76,1,-0.656474741191729,2.312095536281128,-5.405194187094162,4.779110980537783,8.35506565916282
177,77,1,-0.4239793802124347,2.5332260092590606,-5.74078061708885,5.060424602491215,8.977335399648473
178,78,1,-0.2004039276917104,2.7259166326751894,-6.059579919118812,5.299225986808751,9.51503247941898
179,79,1,0.0091643533862997,2.8906088701536694,-6.357932176251204,5.487814298534093,9.949385607505649
180,80,1,0.2020391179697324,3.0282694150965126,-6.632442179484943,5.612743116726925,10.26574349017272
