id,coodx,coody,z1,z2,z3,target,trend
0,0,0,1.4761207356569137,0.6221089460808072,2.622553587924207,10.355309790625713,7.5
1,1,0,1.6532198755610703,0.6076314668948739,2.5536602171253087,10.377866322145552,7.5
2,2,0,1.8014968005991,0.5743277863305711,2.4776876975335496,10.372215918041311,7.5
3,3,0,1.9143321581536796,0.5235654697264086,2.395788497768136,10.336962278589624,7.5
4,4,0,1.9846764336460656,0.4565711106630484,2.3091303729481183,10.270450325565664,7.5
5,5,0,2.0057639789170305,0.3743101175772362,2.2188615556554345,10.17099506815334,7.5
6,6,0,1.9718692703376048,0.2774127785089552,2.1260767523648725,10.037155271693372,7.5
7,7,0,1.8790114150763149,0.1661540737129748,2.0317852255315354,9.868014896003704,7.5
8,8,0,1.72552911606889,0.0404902379823261,1.9368821872292616,9.66344002578795,7.5
9,9,0,1.5124714310992236,-0.0998497020605053,1.8421246269050957,9.424286668089474,7.5
10,10,0,1.243775215649256,-0.2552239203460092,1.7481125466089271,9.152543523780285,7.5
11,11,0,0.926224134873047,-0.4259001456257071,1.6552763869811435,8.851402066563812,7.5
12,12,0,0.5692037128471381,-0.6118548048569334,1.5638712030247182,8.525252893017372,7.5
13,13,0,0.1842806539323223,-0.8125659645289784,1.4739778983814558,8.179611872857317,7.5
14,14,0,-0.2153573441104914,-1.0268184359468473,1.3855115597424927,7.820982267299031,7.5
15,15,0,-0.6155617001534689,-1.252539417881298,1.2982366592076453,7.456660290795019,7.5
16,16,0,-1.0019428738855525,-1.4866816774532905,1.2117886223268102,7.094492386525286,7.5
17,17,0,-1.3606105095720813,-1.7251685857713197,1.125701003671022,6.742593545297284,7.5
18,18,0,-1.6788944599577085,-1.9629114911326504,1.0394372801443608,6.409037819426077,7.5
19,19,0,-1.9460069100483903,-2.193905175722519,0.952426074113754,6.101534834703654,7.5
20,20,0,-2.1536052123820317,-2.411401815106017,0.8640984618841414,5.827109182351856,7.5
21,21,0,-2.296215598734068,-2.608158302731882,0.7739259146740828,5.591802292498454,7.5
22,22,0,-2.3714813821548804,-2.776746394809491,0.681457363881295,5.400417770606975,7.5
23,23,0,-2.380207214150579,-2.909910250085724,0.5863538829387273,5.256330296238368,7.5
24,24,0,-2.3261843441751022,-3.000951929265647,0.488419535232023,5.161374435424844,7.5
25,25,0,-2.215800459311562,-3.0441225704553823,0.3876270500248737,5.115823025675722,7.5
26,26,0,-2.057460052286869,-3.0349954855733223,0.2841371526730911,5.118455710486584,7.5
27,27,0,-1.8608646167665053,-2.97079745375184,0.1783105861699784,5.166707889436546,7.5
28,28,0,-1.6362226631230343,-2.850676048001374,0.0707121110412501,5.256880417385483,7.5
29,29,0,-1.3934736854024257,-2.675883846351016,-0.037893948940663,5.384382610744585,7.5
30,30,0,-1.1416143783233206,-2.4498646773057637,-0.1465567467619526,5.543977113136082,7.5
31,31,0,-0.8882074206379834,-2.178232375385459,-0.2541603586695861,5.729996045255998,7.5
32,32,0,-0.6391326457678109,-1.868638550835361,-0.3594531486117616,5.936503946466253,7.5
33,33,0,-0.3986091700758168,-1.530532236344644,-0.461084265358013,6.157393718283282,7.5
34,34,0,-0.169478853329604,-1.1748205681951096,-0.5576462137788849,6.386415607153707,7.5
35,35,0,0.0462982682338724,-0.8134454983829968,-0.6477222019349683,6.617154004923593,7.5
36,36,0,0.2470209927489061,-0.4588965553640419,-0.7299367680403809,6.842979912878158,7.5
37,37,0,0.4306051821154077,-0.1236835637795577,-0.803008043333328,7.057015781071716,7.5
38,38,0,0.5940408673673596,0.1802042406626869,-0.8657999139391246,7.252152089441229,7.5
39,39,0,0.733056677800114,0.4418252578396574,-0.9173723105094812,7.4211503911445345,7.5
40,40,0,0.842072889412863,0.6517718557687561,-0.9570278802262892,7.55685568840632,7.5
41,41,0,0.9144823842503538,0.8025912139118322,-0.984353380986851,7.652523316617231,7.5
42,42,0,0.943247673267936,0.8891193990210905,-0.9992542794499022,7.702244457439708,7.5
43,43,0,0.921749426091526,0.9087120681850898,-1.001981228333752,7.701433251838138,7.5
44,44,0,0.8447759514124551,0.8613607530310583,-0.9931473373291728,7.647320788264987,7.5
45,45,0,0.7095114636025281,0.749689785908945,-0.9737354280776332,7.539390255284392,7.5
46,46,0,0.5163695572382151,0.5788352174341553,-0.945094767482925,7.379685673015218,7.5
47,47,0,0.2695299827049381,0.3562131757053068,-0.90892709489182,7.17293495187267,7.5
48,48,0,-0.0229290490738699,0.0911906814296465,-0.8672620866052834,6.926446108270974,7.5
49,49,0,-0.3493583949621234,-0.2053233480254667,-0.8224227248551388,6.649761261027876,7.5
50,50,0,-0.6953172496128939,-0.521345547616276,-0.7769813471660294,6.3540831766666,7.5
51,51,0,-1.0447308071248744,-0.8443202926983523,-0.7337074359322555,6.051519405991168,7.5
52,52,0,-1.3812957536273511,-1.161631918879704,-0.6955084580833079,5.754215006999757,7.5
53,53,0,-1.6899627997921027,-1.4611026438993038,-0.6653652731970381,5.473462486506046,7.5
54,54,0,-1.9583087934959704,-1.7314535361822052,-0.6462637891985866,5.218884016544767,7.5
55,55,0,-2.177620982766805,-1.962708697137184,-0.6411246534398518,4.997774873393899,7.5
56,56,0,-2.343551851126041,-2.146526583426708,-0.6527328209208136,4.814678916413906,7.5
57,57,0,-2.4562597862071307,-2.276446833505023,-0.6836688400169828,4.671239074994493,7.5
58,58,0,-2.5200205566967884,-2.34804579346288,-0.7362436405115057,4.566332028159932,7.5
59,59,0,-2.54236698522735,-2.3589988652753564,-0.8124385019653859,4.496461253778921,7.5
60,60,0,-2.53287862505412,-2.309052540377439,-0.9138517270806475,4.456351327077462,7.5
61,61,0,-2.501790120604637,-2.1999132747566046,-1.0416533507083536,4.439663171907308,7.5
62,62,0,-2.458609319872019,-2.03506399207424,-1.1965489876604734,4.439738128508133,7.5
63,63,0,-2.410930874066386,-1.819521805504621,-1.378753669487116,4.450279729279331,7.5
64,64,0,-2.3635989753937774,-1.5595524240980745,-1.587976250402384,4.46589558658104,7.5
65,65,0,-2.318319065563489,-1.2623576156487244,-1.8234146843198715,4.482445565246297,7.5
66,66,0,-2.27375107404002,-0.935752056831316,-2.083762197125863,4.497172717180427,7.5
67,67,0,-2.226046256328087,-0.5878449901969891,-2.3672241091007438,4.508625668377582,7.5
68,68,0,-2.169726601511171,-0.2267404508661788,-2.6715448093442093,4.516410454716974,7.5
69,69,0,-2.0987593861299856,0.1397324167051464,-2.994044153798767,4.520831941160598,7.5
70,70,0,-2.0076563806521937,0.5042500773783744,-3.331662356527037,4.52249686855974,7.5
71,71,0,-1.8924303833603573,0.8601803430534979,-3.681012274568044,4.521950840459002,7.5
72,72,0,-1.7512699972694403,1.2017199968048753,-4.038437852940129,4.519410606670592,7.5
73,73,0,-1.584841884430304,1.5239839094962462,-4.400077399789264,4.51463295993434,7.5
74,74,0,-1.3961901646969928,1.823047704157888,-4.7619303025996444,4.506935918913543,7.5
75,75,0,-1.190265549025668,2.095948071736306,-5.119925773848417,4.495360868609932,7.5
76,76,0,-0.9731724725802712,2.340646415189307,-5.469992226446252,4.478940283880733,7.5
