id,coodx,coody,z1,z2,z3,target,trend
0,0,0,1.4761207356569137,0.6221089460808072,2.622553587924207,10.427588566828188,7.5
1,1,0,1.6532198755610703,0.6076314668948739,2.5536602171253087,10.390257941828278,7.5
2,2,0,1.8014968005991,0.5743277863305711,2.4776876975335496,10.340746824641254,7.5
3,3,0,1.9143321581536796,0.5235654697264086,2.395788497768136,10.27929736812576,7.5
4,4,0,1.9846764336460656,0.4565711106630484,2.3091303729481183,10.20590467136999,7.5
5,5,0,2.0057639789170305,0.3743101175772362,2.2188615556554345,10.12035229846273,7.5
6,6,0,1.9718692703376048,0.2774127785089552,2.1260767523648725,10.022267801724176,7.5
7,7,0,1.8790114150763149,0.1661540737129748,2.0317852255315354,9.911198304199074,7.5
8,8,0,1.72552911606889,0.0404902379823261,1.9368821872292616,9.786750369523478,7.5
9,9,0,1.5124714310992236,-0.0998497020605053,1.8421246269050957,9.60876210651417,7.5
10,10,0,1.243775215649256,-0.2552239203460092,1.7481125466089271,9.393422613343,7.5
11,11,0,0.926224134873047,-0.4259001456257071,1.6552763869811435,9.155850437242163,7.5
12,12,0,0.5692037128471381,-0.6118548048569334,1.5638712030247182,8.903617133260765,7.5
13,13,0,0.1842806539323223,-0.8125659645289784,1.4739778983814558,8.667072390326695,7.5
14,14,0,-0.2153573441104914,-1.0268184359468473,1.3855115597424927,8.492380554011648,7.5
15,15,0,-0.6155617001534689,-1.252539417881298,1.2982366592076453,8.37745059233614,7.5
16,16,0,-1.0019428738855525,-1.4866816774532905,1.2117886223268102,8.270106299397455,7.5
17,17,0,-1.3606105095720813,-1.7251685857713197,1.125701003671022,8.134179664685087,7.5
18,18,0,-1.6788944599577085,-1.9629114911326504,1.0394372801443608,7.95976600793447,7.5
19,19,0,-1.9460069100483903,-2.193905175722519,0.952426074113754,7.749917630821312,7.5
20,20,0,-2.1536052123820317,-2.411401815106017,0.8640984618841414,7.513521838774908,7.5
21,21,0,-2.296215598734068,-2.608158302731882,0.7739259146740828,7.262747756643647,7.5
22,22,0,-2.3714813821548804,-2.776746394809491,0.681457363881295,7.011801753420887,7.5
23,23,0,-2.380207214150579,-2.909910250085724,0.5863538829387273,6.775763185693479,7.5
24,24,0,-2.3261843441751022,-3.000951929265647,0.488419535232023,6.569193812024814,7.5
25,25,0,-2.215800459311562,-3.0441225704553823,0.3876270500248737,6.404565145796729,7.5
26,26,0,-2.057460052286869,-3.0349954855733223,0.2841371526730911,6.290701156918236,7.5
27,27,0,-1.8608646167665053,-2.97079745375184,0.1783105861699784,6.23150412630674,7.5
28,28,0,-1.6362226631230343,-2.850676048001374,0.0707121110412501,6.225248355667239,7.5
29,29,0,-1.3934736854024257,-2.675883846351016,-0.037893948940663,6.264698989054472,7.5
30,30,0,-1.1416143783233206,-2.4498646773057637,-0.1465567467619526,6.338244463779626,7.5
31,31,0,-0.8882074206379834,-2.178232375385459,-0.2541603586695861,6.432095091687439,7.5
32,32,0,-0.6391326457678109,-1.868638550835361,-0.3594531486117616,6.533271590560426,7.5
33,33,0,-0.3986091700758168,-1.530532236344644,-0.461084265358013,6.632351247897344,7.5
34,34,0,-0.169478853329604,-1.1748205681951096,-0.5576462137788849,6.724074670996202,7.5
35,35,0,0.0462982682338724,-0.8134454983829968,-0.6477222019349683,6.805247094918946,7.5
36,36,0,0.2470209927489061,-0.4588965553640419,-0.7299367680403809,6.873944054232059,7.5
37,37,0,0.4306051821154077,-0.1236835637795577,-0.803008043333328,6.933266623852629,7.5
38,38,0,0.5940408673673596,0.1802042406626869,-0.8657999139391246,6.918856453740929,7.5
39,39,0,0.733056677800114,0.4418252578396574,-0.9173723105094812,6.862848774106482,7.5
40,40,0,0.842072889412863,0.6517718557687561,-0.9570278802262892,6.809442847087436,7.5
41,41,0,0.9144823842503538,0.8025912139118322,-0.984353380986851,6.762838893663108,7.5
42,42,0,0.943247673267936,0.8891193990210905,-0.9992542794499022,6.729596346320869,7.5
