id,coodx,coody,z1,z2,z3,target,dataset
937,37,9,-1.2298002324132522,-0.2876416047312834,-1.8885257149320729,2.450538866363119,train
9355,55,93,-1.5954917163454096,3.5502044290928336,-4.684628532267366,6.627025097581864,test
2293,93,22,1.880535936038525,2.4018786729502493,1.2052945801251789,9.003700788578955,train
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,4.989690271541633,test
8675,75,86,1.131353222125757,-0.6556839183783626,-0.94821978604035,11.597453463450934,train
53,53,0,-1.9633086848573305,-1.937032258901885,-2.8859071963338274,1.914637811272858,train
9596,96,95,0.4535049106212298,2.0021087569603115,2.331901892274283,15.985128942137653,train
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,1.9185234395022253,train
984,84,9,1.2403117836921127,-0.3367130775241307,-0.7976629665781562,6.664647667395232,test
9793,93,97,0.836586830312338,1.4454218312458404,2.3181653309414973,16.38336263478304,test
4737,37,47,-5.754225516026141,-1.8904982390966407,-3.5680032668332173,4.616055061329648,train
4691,91,46,0.6080867667695856,3.542834161066317,5.1116912920744575,14.68269199666672,train
6016,16,60,-5.308637066004959,1.3153105560775105,-1.90823476066306,5.073597696833196,test
5376,76,53,-0.4628648836239102,1.2546324882336457,2.966687579189001,12.621409998049137,train
9366,66,93,-0.2400917575099959,1.5885083595682798,-2.6752968180491816,9.828067797561715,train
2481,81,24,1.7826197353848878,-0.2408947114452638,2.185448737448268,10.509340578294683,train
3909,9,39,-4.732964446662858,-4.836596034225769,-0.2411133436908095,-0.3835845694909707,test
7533,33,75,1.464662548249156,-2.2482326179399936,-4.956154331372932,5.003769874619862,train
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,3.556147706756461,train
1461,61,14,0.6471652170108098,-3.492267884678843,-1.5380050244923051,2.1945479526896072,train
9069,69,90,0.303363769852484,-0.2476157956396536,-2.11303086241298,10.652399882923064,train
3519,19,35,-5.092794253056932,-3.192217218738326,-0.97903976280305,2.2330596098273183,test
2933,33,29,-3.857650187067047,-6.087377189107954,-2.206402108421251,-3.399687739272915,test
9122,22,91,-0.2920428826052631,-4.252346959882345,-4.496611147318454,2.575504504175032,train
209,9,2,1.850679082583868,-1.0736281020819336,2.892271885237865,4.054330283146449,train
1865,65,18,1.0562428320373467,-2.522948316829458,-0.4970657039239733,4.7649101537139975,train
5481,81,54,-0.101337836036506,1.071490735223656,3.5501977307681307,13.96691323835134,train
6128,28,61,-3.3321196185432767,-0.8462646634310266,-3.9169245423285264,5.150738402281659,train
3449,49,34,-2.228302513580576,-3.78863081379977,-2.0184178294067787,2.535007130765369,test
8888,88,88,1.504730124354834,0.8891567027929265,1.2208710099341316,14.553800290165904,test
6681,81,66,1.4940766163670107,-1.695883981238007,1.6748315343986664,12.404716950017304,train
4696,96,46,0.6716628987384383,2.767489415290372,5.297696420221018,16.439229817307645,train
5719,19,57,-5.838254139182367,-0.3054038764298812,-2.4369227982411057,5.233134643252771,train
3529,29,35,-5.575474666497394,-5.089614297650149,-2.3168939014827203,-0.8610720316944134,test
5905,5,59,-5.636574230912336,1.0375225949034563,0.3200240804204116,5.860680761761022,train
5142,42,51,-4.104507282637752,-1.885695343799135,-3.470706203508858,5.142670668652014,train
1950,50,19,0.3345617392034509,-2.8105134006791093,-2.3922812915525338,2.075653829561728,train
398,98,3,0.0809571018976755,0.8769974790412701,-3.4619525152540183,5.461061664835272,train
6972,72,69,1.7654833940767194,-1.175808811690937,-0.1244666657986768,10.645026567489916,train
5062,62,50,-0.6582014360448598,0.8161947396207879,0.4468907388387849,8.755969949963754,train
8612,12,86,-3.0709724282440107,-3.9377355374459033,-2.421908940321212,3.4073061367046327,train
1838,38,18,-1.2609200403798944,-2.9362012410007017,-2.167892261217821,1.3101041911014746,train
3491,91,34,1.534017909240241,1.733637642023618,4.169956874331214,14.20072148708395,train
