id,coodx,coody,z1,z2,z3,target,dataset
937,37,9,-1.2298002324132522,-0.2876416047312834,-1.8885257149320729,0.5441239004554947,train
9355,55,93,-1.5954917163454096,3.5502044290928336,-4.684628532267366,5.583126195503288,test
2293,93,22,1.880535936038525,2.4018786729502493,1.2052945801251789,5.150669719128937,train
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,4.067248973714751,test
8675,75,86,1.131353222125757,-0.6556839183783626,-0.94821978604035,10.371485254657747,train
53,53,0,-1.9633086848573305,-1.937032258901885,-2.8859071963338274,5.803515097309054,train
9596,96,95,0.4535049106212298,2.0021087569603115,2.331901892274283,9.391363366838297,test
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,-0.3226042992513336,train
984,84,9,1.2403117836921127,-0.3367130775241307,-0.7976629665781562,10.10934149793028,train
9793,93,97,0.836586830312338,1.4454218312458404,2.3181653309414973,10.750838676702337,train
4737,37,47,-5.754225516026141,-1.8904982390966407,-3.5680032668332173,0.5096920237111939,train
4691,91,46,0.6080867667695856,3.542834161066317,5.1116912920744575,11.677626548386812,train
6016,16,60,-5.308637066004959,1.3153105560775105,-1.90823476066306,8.708525805519336,train
5376,76,53,-0.4628648836239102,1.2546324882336457,2.966687579189001,13.531821974463828,train
9366,66,93,-0.2400917575099959,1.5885083595682798,-2.6752968180491816,3.5435963803855923,train
2481,81,24,1.7826197353848878,-0.2408947114452638,2.185448737448268,12.043086058029669,train
3909,9,39,-4.732964446662858,-4.836596034225769,-0.2411133436908095,-3.4342264299985588,train
7533,33,75,1.464662548249156,-2.2482326179399936,-4.956154331372932,1.810231122682872,test
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,5.935983843989478,train
1461,61,14,0.6471652170108098,-3.492267884678843,-1.5380050244923051,0.2988296931320149,train
9069,69,90,0.303363769852484,-0.2476157956396536,-2.11303086241298,5.327217985339458,train
3519,19,35,-5.092794253056932,-3.192217218738326,-0.97903976280305,3.4157236937706905,test
2933,33,29,-3.857650187067047,-6.087377189107954,-2.206402108421251,-8.626098439029747,test
9122,22,91,-0.2920428826052631,-4.252346959882345,-4.496611147318454,2.793390044117067,train
209,9,2,1.850679082583868,-1.0736281020819336,2.892271885237865,4.487512626946548,test
1865,65,18,1.0562428320373467,-2.522948316829458,-0.4970657039239733,0.8139982604004483,train
5481,81,54,-0.101337836036506,1.071490735223656,3.5501977307681307,16.74564158122672,test
6128,28,61,-3.3321196185432767,-0.8462646634310266,-3.9169245423285264,4.8198847547470365,train
3449,49,34,-2.228302513580576,-3.78863081379977,-2.0184178294067787,3.4007350217679946,train
8888,88,88,1.504730124354834,0.8891567027929265,1.2208710099341316,12.802884603521855,train
6681,81,66,1.4940766163670107,-1.695883981238007,1.6748315343986664,16.096205442826243,train
4696,96,46,0.6716628987384383,2.767489415290372,5.297696420221018,11.26490650741704,train
5719,19,57,-5.838254139182367,-0.3054038764298812,-2.4369227982411057,8.96338031568679,train
3529,29,35,-5.575474666497394,-5.089614297650149,-2.3168939014827203,-4.736955033027555,train
5905,5,59,-5.636574230912336,1.0375225949034563,0.3200240804204116,3.554179157075084,train
5142,42,51,-4.104507282637752,-1.885695343799135,-3.470706203508858,4.383268615897526,test
