id,coodx,coody,z1,z2,z3,target,dataset
937,37,9,1.1054200280647384,-0.1509360095434757,0.1836991141154156,8.041582697410691,test
9355,55,93,0.1359976075249782,-2.392647349588533,-3.1416117695297423,4.028858067426099,test
2293,93,22,2.8199564967739272,2.3194283739964905,-2.123233682865263,8.530173189833425,train
192,92,1,2.394848253991042,3.182256052166661,-7.373889323707508,5.099874977360483,test
8675,75,86,-0.6213429600013338,-0.2639743760475317,0.8676342858670577,7.691052347581176,train
53,53,0,-1.6899627997921027,-1.4611026438993038,-0.6653652731970381,5.473462486506046,train
9596,96,95,1.8878267776558493,-4.17100796494811,2.040552776420776,7.5025953565569425,test
265,65,2,-2.1680494524939773,-1.3619588613140732,-1.6266756970643024,4.634209802207163,test
984,84,9,0.297077713229705,2.8782635413788977,-6.288264278499449,4.762872747114194,train
9793,93,97,3.079841116464541,-3.683275760620074,2.193244733416404,8.41079182345952,train
4737,37,47,0.4016252215148893,0.6068604347651877,-1.4273497701492046,7.002714707137864,test
4691,91,46,0.5718386380697763,0.5336584629093986,1.3743694864042026,9.01985677520828,train
6016,16,60,1.84593199019548,-1.630490810527491,0.1594124209498559,7.545190889511933,train
5376,76,53,-0.9408135685215252,1.142882465667861,1.3236832734509076,8.641223307150097,train
9366,66,93,-3.4358401731175,0.2073850948166291,-1.801060199911957,4.8034931764553965,test
2481,81,24,4.731336661077498,-1.4135356312485237,-1.7737163307623922,7.587485883265704,test
3909,9,39,-0.8242590801340679,0.1674143050345455,1.111108175406103,8.008748849927695,train
7533,33,75,-1.8615919086953967,3.2778028925974017,-2.439760289706708,6.737626327168713,train
212,12,2,0.4615313274646857,-0.8534070203968279,1.495770279246443,8.296642116139193,train
1461,61,14,0.1308714572481246,-0.9441870518893676,1.1850923945949894,7.879361816670866,test
9069,69,90,-3.292761093993574,0.6624578734295961,-0.6474300509507661,5.932473413335812,test
3519,19,35,0.4739525108520773,2.9486730692576755,-0.6067874776375225,8.897949221038239,train
2933,33,29,0.8700696893890015,2.6803849727354527,-0.5752189188021485,8.950473108340471,train
9122,22,91,-0.0393176368348512,-0.2016870528019141,-0.9041354561105518,6.732627757761217,train
209,9,2,1.2644052841794615,-0.3496834526495852,1.768277795477591,9.12429093850838,train
1865,65,18,1.480878125186566,0.0856246453942723,1.1343414571105228,9.011267917126624,test
