id,coodx,coody,z1,z2,z3,target,dataset
937,37,9,1.1054200280647384,-0.1509360095434757,0.1836991141154156,8.041582697410691,train
9355,55,93,0.1359976075249782,-2.392647349588533,-3.1416117695297423,4.028858067426099,test
2293,93,22,2.8199564967739272,2.3194283739964905,-2.123233682865263,8.530173189833425,train
192,92,1,2.394848253991042,3.182256052166661,-7.373889323707508,5.099874977360483,test
8675,75,86,-0.6213429600013338,-0.2639743760475317,0.8676342858670577,7.691052347581176,train
53,53,0,-1.6899627997921027,-1.4611026438993038,-0.6653652731970381,5.473462486506046,train
9596,96,95,1.8878267776558493,-4.17100796494811,2.040552776420776,7.5025953565569425,train
265,65,2,-2.1680494524939773,-1.3619588613140732,-1.6266756970643024,4.634209802207163,train
984,84,9,0.297077713229705,2.8782635413788977,-6.288264278499449,4.762872747114194,test
9793,93,97,3.079841116464541,-3.683275760620074,2.193244733416404,8.41079182345952,test
4737,37,47,0.4016252215148893,0.6068604347651877,-1.4273497701492046,7.002714707137864,train
4691,91,46,0.5718386380697763,0.5336584629093986,1.3743694864042026,9.01985677520828,train
6016,16,60,1.84593199019548,-1.630490810527491,0.1594124209498559,7.545190889511933,test
5376,76,53,-0.9408135685215252,1.142882465667861,1.3236832734509076,8.641223307150097,train
9366,66,93,-3.4358401731175,0.2073850948166291,-1.801060199911957,4.8034931764553965,train
2481,81,24,4.731336661077498,-1.4135356312485237,-1.7737163307623922,7.587485883265704,train
3909,9,39,-0.8242590801340679,0.1674143050345455,1.111108175406103,8.008748849927695,test
7533,33,75,-1.8615919086953967,3.2778028925974017,-2.439760289706708,6.737626327168713,train
212,12,2,0.4615313274646857,-0.8534070203968279,1.495770279246443,8.296642116139193,train
1461,61,14,0.1308714572481246,-0.9441870518893676,1.1850923945949894,7.879361816670866,train
9069,69,90,-3.292761093993574,0.6624578734295961,-0.6474300509507661,5.932473413335812,train
3519,19,35,0.4739525108520773,2.9486730692576755,-0.6067874776375225,8.897949221038239,test
2933,33,29,0.8700696893890015,2.6803849727354527,-0.5752189188021485,8.950473108340471,test
9122,22,91,-0.0393176368348512,-0.2016870528019141,-0.9041354561105518,6.732627757761217,train
209,9,2,1.2644052841794615,-0.3496834526495852,1.768277795477591,9.12429093850838,train
1865,65,18,1.480878125186566,0.0856246453942723,1.1343414571105228,9.011267917126624,train
5481,81,54,-0.7763789884146459,1.384419141504687,0.9456997605777968,8.579781067635574,train
6128,28,61,-1.531344218968529,-2.626985162502027,-2.5843615277144374,3.5488834528687705,train
3449,49,34,3.3924519198476006,0.7221815071372508,3.929764027312935,12.191468514883864,test
8888,88,88,3.2164868955874355,-2.573068184826768,1.75724386963589,8.77168823904369,test
6681,81,66,3.685837045612986,0.41425146434254,1.3423352662516828,10.324425678487897,train
4696,96,46,0.731095799140272,0.3595631211173822,1.4820142616360292,9.0718391474894,train
5719,19,57,0.0321342459737294,-2.66843438273559,-0.6271390162774547,5.609354915877487,train
3529,29,35,2.086417784023328,3.1613612826793664,-1.2045064775369758,9.312908587605564,test
5905,5,59,1.5953282366631902,-0.8328936721571306,1.5722545691579377,8.869009692080091,train
5142,42,51,1.0378600100169069,0.1301380034880276,-0.8581003394966962,7.428656057807769,train
1950,50,19,0.299536354230121,0.2649213704706272,2.7411576840858687,9.717351327248878,train
398,98,3,2.9297030969993907,3.4737150990623413,-5.5731617201125925,6.772014728918299,train
6972,72,69,2.0441556334306226,0.969801980423558,1.858185229419348,10.259291988002271,train
5062,62,50,-1.8265128228555665,0.5019084940020201,3.720934347002504,9.589163146347746,train
8612,12,86,-1.639814535335144,0.359839882870794,-1.034099889500524,6.232526022347948,train
1838,38,18,0.0712082689029078,0.1782396749348174,0.5440842016124819,8.01419682506624,train
3491,91,34,-1.091103487033641,-0.258709304124621,0.6044592692100206,7.297760013005095,train
9863,63,98,-2.178471807749412,-0.9017114803824152,-3.405707764451,3.623671017011288,test
1361,61,13,-0.0928611927311863,-1.1724211654251224,0.9729865403239476,7.504315073582737,train
5128,28,51,-1.596445837854786,-2.508852564193603,-2.276811891254946,3.8019434461759634,train
4082,82,40,-1.615770153693347,-2.108078331620444,1.3546442325889336,6.580641687807788,train
610,10,6,0.1815937125255171,-0.8910519707415712,1.4099127643537976,8.090120789370172,train
4716,16,47,0.13872382106785,-1.3805328155817862,0.0279442053134683,6.825649751403005,train
2681,81,26,3.850782806776858,-1.96357987564084,-1.1164348149042451,7.357186804784882,test
1619,19,16,-4.008581869503969,-0.4726963511034551,-0.3771856754531558,5.181690686054088,train
3880,80,38,-1.972372990242513,-2.930728793285053,1.511228795025817,6.081301842241654,train
9662,62,96,-1.8469547703706977,-1.0648161205250206,-3.140641232669004,3.870024194715697,train
4724,24,47,-1.990068928290452,-1.518863980396458,-1.463478911043564,4.743262193318847,test
829,29,8,0.8382533494119335,-2.557798772368304,0.1734557724967621,6.596565962113663,train
2844,44,28,1.0276585756858303,1.8080266376698373,2.3897492296084213,10.63968774619226,train
8749,49,87,-2.7068144803992014,-1.1483791628286744,-2.509785296048701,3.885796389660836,train
3921,21,39,0.8835462020899315,1.7321362046815258,-0.7990582152680956,8.278844463223537,train
8123,23,81,-2.798169928004192,3.686083841215419,-0.4317861969226055,7.962252686499639,train
5346,46,53,1.5674804943497826,-0.0149014958286822,0.0952405568969065,8.260181945974065,train
4180,80,41,-2.0187614636964413,-2.220269953207914,1.5892363109717147,6.504850262636635,train
9608,8,96,-1.4884654873440573,-2.314023275742912,-1.758880101440848,4.323179203887971,train
7983,83,79,-0.0797058123976367,-1.9811647850960696,1.6944015927396767,7.577348690402928,test
3940,40,39,2.0086070260143107,2.4470612143595765,0.5248417631488496,10.109706166523518,train
4260,60,42,-4.7725984789110525,-0.9038122731535532,5.078237026294197,8.46144654237757,train
5851,51,58,1.0323387717580528,0.0266460679115122,1.0045838998082044,8.686618674181087,train
5992,92,59,2.6151461158076774,1.1227933585499676,1.3649641163512714,10.249683529851191,train
7061,61,70,-2.353727703514497,2.8229069939047755,1.832659937495046,9.289437078595828,train
2169,69,21,1.346218676368537,-0.0881995748932448,0.7133269777072049,8.558136740996641,train
5842,42,58,1.938212497424632,-0.6047389964762696,-1.861473598758724,6.719305185361112,train
3706,6,37,-3.0776711411419293,0.2854248404256292,1.449581267293231,7.3049659907609215,test
7812,12,78,-1.2084157375517277,1.0239881788415337,-0.0644921380989073,7.474838649137943,train
7189,89,71,0.3988282567371695,-0.0817530805290608,1.5372312645483608,8.720570063745225,train
896,96,8,0.3975442413217648,4.761797591380075,-4.921910930285335,6.805614549403494,train
9966,66,99,-3.022768197476849,-0.1562220725491521,-2.9885491726627835,3.949387227028772,train
8682,82,86,1.721823095371924,-1.609344198012407,1.5058134499370488,8.453319478907087,train
1793,93,17,1.094786393277794,3.6906151846486335,-3.528364485468095,7.51610609277307,test
1377,77,13,1.1015139991653555,0.9002901121958063,-4.156256537087758,5.546804057083104,train
3863,63,38,-3.881199725180872,-1.4978980268782285,5.251160718674184,8.656973531159668,train
6876,76,68,2.874046442986108,0.3698894298717572,1.6130890891878245,10.128535661547913,train
1803,3,18,-3.4877591801972647,0.5835167826642619,1.416317630535832,7.261319782200001,train
5288,88,52,0.8502433866566138,1.084014332282076,1.1542610836644227,9.290165343965404,train
1442,42,14,1.908572911898156,0.4088615584756179,0.954546658005496,9.252448867512255,train
7155,55,71,-1.025186795520417,2.6063715659591664,0.7281369060453505,8.983961570928994,test
9423,23,94,0.6097809452456676,-1.2808519199486488,-1.0506912972245737,6.328199898409816,train
4744,44,47,1.032928864572584,0.7358254095396388,0.5040055593160475,8.721353755359628,train
8393,93,83,2.422448954534348,-2.4835109440359013,1.594016345003907,8.350216907887464,train
4571,71,45,-2.476195806791444,-1.1187981808593437,3.05002481882312,7.936513801307571,train
1611,11,16,-4.546139978911717,-0.1933520054644414,0.4184342566290469,5.656878839796202,train
