id,coodx,coody,z1,z2,z3,target,dataset
937,37,9,-1.2298002324132522,-0.2876416047312834,-1.8885257149320729,5.457079481453835,train
9355,55,93,-1.5954917163454096,3.5502044290928336,-4.684628532267366,5.418468860005428,test
2293,93,22,1.880535936038525,2.4018786729502493,1.2052945801251789,10.508836337921998,train
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,6.890890302652481,test
8675,75,86,1.131353222125757,-0.6556839183783626,-0.94821978604035,6.976331028793728,train
53,53,0,-1.9633086848573305,-1.937032258901885,-2.8859071963338274,3.520380852750203,train
9596,96,95,0.4535049106212298,2.0021087569603115,2.331901892274283,10.448317331510486,train
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,4.262165950964848,train
984,84,9,1.2403117836921127,-0.3367130775241307,-0.7976629665781562,7.306226051590171,test
9793,93,97,0.836586830312338,1.4454218312458404,2.3181653309414973,10.305013571835955,test
4737,37,47,-5.754225516026141,-1.8904982390966407,-3.5680032668332173,1.3682042819098008,train
4691,91,46,0.6080867667695856,3.542834161066317,5.1116912920744575,13.326946432816955,train
6016,16,60,-5.308637066004959,1.3153105560775105,-1.90823476066306,4.497004852835153,test
5376,76,53,-0.4628648836239102,1.2546324882336457,2.966687579189001,10.07795595125473,train
9366,66,93,-0.2400917575099959,1.5885083595682798,-2.6752968180491816,6.370969041465756,train
2481,81,24,1.7826197353848878,-0.2408947114452638,2.185448737448268,9.71061393601364,train
3909,9,39,-4.732964446662858,-4.836596034225769,-0.2411133436908095,2.5637483225906186,test
7533,33,75,1.464662548249156,-2.2482326179399936,-4.956154331372932,3.419078948711128,train
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,9.207144070020917,train
1461,61,14,0.6471652170108098,-3.492267884678843,-1.5380050244923051,4.789093403974971,train
9069,69,90,0.303363769852484,-0.2476157956396536,-2.11303086241298,6.005905193725047,train
3519,19,35,-5.092794253056932,-3.192217218738326,-0.97903976280305,2.7816981364601974,test
2933,33,29,-3.857650187067047,-6.087377189107954,-2.206402108421251,0.88045069425488,test
