Unnamed: 0,x,y,filed_1,filed_2,filed_3,z,z_trend,dataset
937,37,9,-1.2298002324132522,-0.2876416047312834,-1.8885257149320729,6.465690381514634,7.5,train
9355,55,93,-1.5954917163454096,3.5502044290928336,-4.684628532267366,2.914903885460652,7.5,val
2293,93,22,1.880535936038525,2.4018786729502493,1.2052945801251789,7.791579576457744,7.5,val
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,5.444235726087086,7.5,train
8675,75,86,1.131353222125757,-0.6556839183783626,-0.94821978604035,6.900483766481236,7.5,train
53,53,0,-1.9633086848573305,-1.937032258901885,-2.8859071963338274,5.399486296121342,7.5,val
9596,96,95,0.4535049106212298,2.0021087569603115,2.331901892274283,9.015431972440682,7.5,train
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,4.342765863744649,7.5,train
984,84,9,1.2403117836921127,-0.3367130775241307,-0.7976629665781562,7.119193121940686,7.5,train
9793,93,97,0.836586830312338,1.4454218312458404,2.3181653309414973,9.489423240843648,7.5,val
4737,37,47,-5.754225516026141,-1.8904982390966407,-3.5680032668332173,5.752418697693284,7.5,train
4691,91,46,0.6080867667695856,3.542834161066317,5.1116912920744575,11.803904117878842,7.5,train
6016,16,60,-5.308637066004959,1.3153105560775105,-1.90823476066306,6.816021939257439,7.5,train
5376,76,53,-0.4628648836239102,1.2546324882336457,2.966687579189001,10.348682725321863,7.5,train
9366,66,93,-0.2400917575099959,1.5885083595682798,-2.6752968180491816,5.282613252107169,7.5,train
2481,81,24,1.7826197353848878,-0.2408947114452638,2.185448737448268,10.054795123749228,7.5,val
3909,9,39,-4.732964446662858,-4.836596034225769,-0.2411133436908095,3.480051794145393,7.5,train
7533,33,75,1.464662548249156,-2.2482326179399936,-4.956154331372932,4.32195169280168,7.5,train
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,9.9955416461504,7.5,train
1461,61,14,0.6471652170108098,-3.492267884678843,-1.5380050244923051,4.012729770871426,7.5,train
9069,69,90,0.303363769852484,-0.2476157956396536,-2.11303086241298,6.106945337468519,7.5,train
3519,19,35,-5.092794253056932,-3.192217218738326,-0.97903976280305,5.642150518918228,7.5,train
2933,33,29,-3.857650187067047,-6.087377189107954,-2.206402108421251,-0.5966574362426122,7.5,train
9122,22,91,-0.2920428826052631,-4.252346959882345,-4.496611147318454,1.5148984435689714,7.5,train
209,9,2,1.850679082583868,-1.0736281020819336,2.892271885237865,10.720996949813117,7.5,train
1865,65,18,1.0562428320373467,-2.522948316829458,-0.4970657039239733,5.97703136583521,7.5,train
5481,81,54,-0.101337836036506,1.071490735223656,3.5501977307681307,11.239640511078614,7.5,val
6128,28,61,-3.3321196185432767,-0.8462646634310266,-3.9169245423285264,5.908314159857417,7.5,train
3449,49,34,-2.228302513580576,-3.78863081379977,-2.0184178294067787,3.7471283428865823,7.5,train
8888,88,88,1.504730124354834,0.8891567027929265,1.2208710099341316,8.72046695683257,7.5,train
6681,81,66,1.4940766163670107,-1.695883981238007,1.6748315343986664,8.768353313653668,7.5,train
4696,96,46,0.6716628987384383,2.767489415290372,5.297696420221018,13.181654059731889,7.5,train
5719,19,57,-5.838254139182367,-0.3054038764298812,-2.4369227982411057,6.975558885677014,7.5,val
3529,29,35,-5.575474666497394,-5.089614297650149,-2.3168939014827203,1.790443119820738,7.5,train
5905,5,59,-5.636574230912336,1.0375225949034563,0.3200240804204116,8.512195913276173,7.5,train
5142,42,51,-4.104507282637752,-1.885695343799135,-3.470706203508858,5.597216123197468,7.5,val
1950,50,19,0.3345617392034509,-2.8105134006791093,-2.3922812915525338,4.348381102289,7.5,train
398,98,3,0.0809571018976755,0.8769974790412701,-3.4619525152540183,5.309546513320122,7.5,train
6972,72,69,1.7654833940767194,-1.175808811690937,-0.1244666657986768,7.463208385671734,7.5,train
5062,62,50,-0.6582014360448598,0.8161947396207879,0.4468907388387849,7.77112146511527,7.5,val
8612,12,86,-3.0709724282440107,-3.9377355374459033,-2.421908940321212,3.483063712462208,7.5,train
1838,38,18,-1.2609200403798944,-2.9362012410007017,-2.167892261217821,4.567679948677233,7.5,train
3491,91,34,1.534017909240241,1.733637642023618,4.169956874331214,12.23102451738698,7.5,val
9863,63,98,-0.7294989147055871,2.861249495592401,-3.098888739811932,4.075037365062757,7.5,train
1361,61,13,0.4992856083035326,-3.6187617005267865,-1.6341111312898426,3.739319289555461,7.5,train
5128,28,51,-6.474751822441817,-0.1634952565906146,-3.472435278616538,6.631694520398043,7.5,train
4082,82,40,0.2685149346918886,2.3960753154704086,4.435471618012199,11.80583175006925,7.5,train
610,10,6,1.4126874271501322,-0.6795617910850122,2.7592688551501308,10.573651554014974,7.5,train
4716,16,47,-7.020180618243651,-2.118361862273716,-1.5650872371600186,6.612158569624524,7.5,train
2681,81,26,1.7452720865147908,0.1582065494342917,2.582783175819001,10.562423554670596,7.5,train
1619,19,16,-0.3782126694825911,-2.020730285867073,1.2282033030729782,7.73987451255343,7.5,train
3880,80,38,0.2872282513042975,1.9227131293341289,4.134021781274825,11.690752224619308,7.5,train
9662,62,96,-0.868248781427071,2.922454486720352,-3.3956379755315296,3.9287892958459927,7.5,train
4724,24,47,-7.150592661069068,-2.151556026751453,-2.77050991428392,5.98510249241145,7.5,val
829,29,8,-0.4651933006494865,-1.865591179181396,-0.3017991579552454,6.534727935373571,7.5,train
2844,44,28,-1.9072262995785665,-3.97943553295878,-2.5261693848179663,3.124809987233471,7.5,train
8749,49,87,-0.9645393338293528,3.6639100310502495,-5.308916392627921,2.416601253678567,7.5,train
3921,21,39,-6.2470410162003,-2.8179573723782565,-1.6882289524199994,5.780861288510933,7.5,train
8123,23,81,0.7190057930368434,-0.7631251269290459,-4.07082595413912,5.265426164992545,7.5,train
5346,46,53,-2.6916360572919804,-0.630602543384466,-3.090131811642033,6.168827247569951,7.5,train
4180,80,41,-0.1046321862771007,1.843658218740493,4.256038924805253,11.941032861175948,7.5,train
9608,8,96,-3.2101588200931133,-6.941810750930014,-2.9101953806787413,-3.2499564502807825,7.5,train
7983,83,79,2.1874150389937785,-1.9063431606035024,0.5246301065998425,7.648120813498931,7.5,val
3940,40,39,-4.989999978863918,-5.099816834715628,-3.0257912951143773,1.386960891370701,7.5,train
4260,60,42,-1.5840306372717146,0.4172538283067627,0.3284641201828062,8.057734266679516,7.5,train
5851,51,58,-0.3236839195646103,-0.1170215972260037,-2.630769760621727,5.888545659047328,7.5,train
5992,92,59,2.080510687377228,-0.0075510355262646,3.958740388095882,12.705556073610058,7.5,val
7061,61,70,2.2347103724967767,0.1833728480742292,-2.1902401902532795,6.592397933723765,7.5,val
2169,69,21,1.1274136218686852,-1.6449365110235985,0.5293531846601122,7.559260982279366,7.5,train
5842,42,58,-2.397584014037572,-0.7668585363988891,-3.885543888589009,5.7718829841362815,7.5,train
3706,6,37,-3.718108999449744,-6.36095059932637,0.0329549741863157,0.1436038654476199,7.5,train
7812,12,78,-2.9048522577058287,-1.0070792918518312,-1.6557480549347778,6.765100165725777,7.5,train
7189,89,71,2.896658871022101,-2.390570061883133,1.933923440036536,8.810212272880225,7.5,train
896,96,8,0.8719214798439514,2.4708781544014515,-2.5588557208268554,4.767463362028843,7.5,train
9966,66,99,-0.3112305825159908,2.650885009818938,-2.396801205761125,4.516828346485116,7.5,train
8682,82,86,1.5512534894441254,-0.7659788800343559,0.2882996587905625,7.912108139160251,7.5,train
1793,93,17,1.705205582826056,2.7962976225104725,-0.1484845990297706,6.131001503829221,7.5,val
1377,77,13,0.905575575219696,-1.032949390783172,-0.0239274295906563,7.363551323159871,7.5,val
3863,63,38,-1.160526419984508,0.8894117905201283,1.021079115557065,8.422536707636203,7.5,train
6876,76,68,1.5341012978957376,-1.7599801474294865,0.6584542540929511,7.713091245590147,7.5,train
1803,3,18,-0.2475097713639118,-0.612429060414302,1.6108133806036005,8.888088147469997,7.5,train
5288,88,52,0.5773344265824174,2.8793371914876142,4.528055152945099,11.528114345050216,7.5,val
1442,42,14,-0.8552020370360738,-2.2056123261345144,-2.506471414235915,5.035775830256815,7.5,train
7155,55,71,1.7854300646601178,0.7368353503105798,-3.325581696999301,5.838813434699716,7.5,train
9423,23,94,-0.165061597306335,-4.601757102527753,-4.743885782931064,0.8124192297046591,7.5,train
4744,44,47,-4.197658361916195,-2.338606403315612,-3.0375969460554293,5.394165866324958,7.5,val
8393,93,83,1.8813641844026503,-1.3336149032280136,1.6196123572966268,9.032739903050816,7.5,val
4571,71,45,-1.1143091560285252,2.0024663736501296,2.760061447958079,9.755645297700694,7.5,train
1611,11,16,-0.0358735939733336,-1.1894623783320086,2.038341826875378,9.130068508452986,7.5,train
9721,21,97,-0.3600524927515041,-4.44760197319997,-4.59417054766955,1.1600365931404326,7.5,train
3037,37,30,-3.6712226881541135,-6.086045691465725,-2.572928304775419,-0.7969286349815459,7.5,train
2604,4,26,-1.2871056752504129,-1.8346390655971427,0.8682279901144678,7.784016104752579,7.5,train
2094,94,20,1.721836691396086,2.6006122450737013,0.5388983306398198,6.919028969804984,7.5,train
2122,22,21,-1.6083835807724047,-3.323268431558445,0.2461904926573929,5.778391669881412,7.5,val
605,5,6,1.2911035352614038,0.3819747013055102,2.729591227725879,10.581513205041512,7.5,val
327,27,3,-0.022816053321358,-1.7139931930492402,0.2052035530853515,6.987478941928881,7.5,train
7379,79,73,1.9349554344896829,-3.703754401248976,0.4385294321586152,5.491817598540097,7.5,train
7566,66,75,1.977635254057723,0.5818878152134735,-1.923536093650966,6.573242713907414,7.5,train
2594,94,25,1.784618279778313,2.2608831272884604,1.940780590148268,8.696770335508969,7.5,val
4036,36,40,-5.823372548894457,-3.937077359007074,-3.157113539187099,3.5253831753655325,7.5,val
8795,95,87,1.0259836909317688,-0.4659506929114403,1.848116347851388,9.391543588908489,7.5,val
5450,50,54,-1.4697876351509291,-0.2091145746677561,-2.4903114890386235,6.249401020108371,7.5,val
7742,42,77,0.9362426329378036,-1.3643271740000469,-5.193568662315295,4.755525426875616,7.5,train
6773,73,67,1.5512948418433767,-0.8437985272808894,0.338097459523446,7.926675394674379,7.5,train
8605,5,86,-4.5027259165694655,-4.453135413133867,-1.0548418907311743,3.593007955624325,7.5,train
5696,96,56,1.9840167622903555,1.6289956482797794,4.658229531084343,13.293897068879296,7.5,train
5310,10,53,-6.582683115882358,-0.429492376707856,-0.7052582212227859,8.018237983915318,7.5,val
1190,90,11,1.5244601942480602,1.551657043324614,-1.1062509638854914,6.495164930145881,7.5,train
5670,70,56,0.2000997658898154,1.2843081852507146,1.50964174950201,8.498197197459353,7.5,train
5652,52,56,-0.5595739050929142,-0.2479905079176404,-2.269774081030109,6.08352519772761,7.5,train
2572,72,25,1.0833223007781243,-1.402155518278917,1.5766853965981404,8.726708686338572,7.5,train
2167,67,21,1.1355554274168849,-1.7577027318622065,0.2222617281614114,7.21939892803933,7.5,train
9603,3,96,-3.560700519583175,-6.3181033120590655,-2.252089861619804,-1.2366814226486014,7.5,val
369,69,3,-0.124533923910613,-2.6574688198092296,-1.468146012031178,4.981357066645146,7.5,train
6605,5,66,-4.934832438264264,0.380128152006601,0.4740040655177933,8.786141373595314,7.5,val
1836,36,18,-1.401925955767922,-2.4995689433126738,-1.9238231838803923,5.210534155390545,7.5,train
