Unnamed: 0,x,y,filed_1,filed_2,filed_3,z,z_trend,dataset
937,37,9,-1.2298002324132522,-0.2876416047312834,-1.8885257149320729,6.465690381514634,7.5,val
9355,55,93,-1.5954917163454096,3.5502044290928336,-4.684628532267366,2.914903885460652,7.5,val
2293,93,22,1.880535936038525,2.4018786729502493,1.2052945801251789,7.791579576457744,7.5,train
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,5.444235726087086,7.5,val
8675,75,86,1.131353222125757,-0.6556839183783626,-0.94821978604035,6.900483766481236,7.5,train
53,53,0,-1.9633086848573305,-1.937032258901885,-2.8859071963338274,5.399486296121342,7.5,train
9596,96,95,0.4535049106212298,2.0021087569603115,2.331901892274283,9.015431972440682,7.5,val
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,4.342765863744649,7.5,val
984,84,9,1.2403117836921127,-0.3367130775241307,-0.7976629665781562,7.119193121940686,7.5,train
9793,93,97,0.836586830312338,1.4454218312458404,2.3181653309414973,9.489423240843648,7.5,train
4737,37,47,-5.754225516026141,-1.8904982390966407,-3.5680032668332173,5.752418697693284,7.5,val
4691,91,46,0.6080867667695856,3.542834161066317,5.1116912920744575,11.803904117878842,7.5,train
6016,16,60,-5.308637066004959,1.3153105560775105,-1.90823476066306,6.816021939257439,7.5,train
5376,76,53,-0.4628648836239102,1.2546324882336457,2.966687579189001,10.348682725321863,7.5,train
9366,66,93,-0.2400917575099959,1.5885083595682798,-2.6752968180491816,5.282613252107169,7.5,val
2481,81,24,1.7826197353848878,-0.2408947114452638,2.185448737448268,10.054795123749228,7.5,val
3909,9,39,-4.732964446662858,-4.836596034225769,-0.2411133436908095,3.480051794145393,7.5,train
7533,33,75,1.464662548249156,-2.2482326179399936,-4.956154331372932,4.32195169280168,7.5,train
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,9.9955416461504,7.5,train
1461,61,14,0.6471652170108098,-3.492267884678843,-1.5380050244923051,4.012729770871426,7.5,val
9069,69,90,0.303363769852484,-0.2476157956396536,-2.11303086241298,6.106945337468519,7.5,val
3519,19,35,-5.092794253056932,-3.192217218738326,-0.97903976280305,5.642150518918228,7.5,train
2933,33,29,-3.857650187067047,-6.087377189107954,-2.206402108421251,-0.5966574362426122,7.5,train
9122,22,91,-0.2920428826052631,-4.252346959882345,-4.496611147318454,1.5148984435689714,7.5,train
209,9,2,1.850679082583868,-1.0736281020819336,2.892271885237865,10.720996949813117,7.5,train
1865,65,18,1.0562428320373467,-2.522948316829458,-0.4970657039239733,5.97703136583521,7.5,val
5481,81,54,-0.101337836036506,1.071490735223656,3.5501977307681307,11.239640511078614,7.5,train
6128,28,61,-3.3321196185432767,-0.8462646634310266,-3.9169245423285264,5.908314159857417,7.5,train
